Objekt-Nr.;Unterkunftsname;Ort;Buchungsdatum;Anreise;Abreise;Nächte;Vorgang;Vertriebskanal;Status;Abgerechnet;Reisepreis;Bezahlt;Provision;Miete gesamt;Miete;
;;;;;;;;;;;;;;;Vermittler;Eigentümer
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;10.02.2019;30.06.2019;12.07.2019;12,00;21039,00;zu bearbeiten;Buchung;Ja;1532,68;1532,68;13.00%;1140,00;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;20.01.2019;13.07.2019;24.07.2019;11,00;18413,00;zu bearbeiten;Buchung;Ja;1302,00;1302,00;13.00%;1155,00;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;22.01.2019;24.07.2019;03.08.2019;10,00;18671,00;zu bearbeiten;Buchung;Ja;1197,00;1197,00;13.00%;1050,00;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;17.01.2019;03.08.2019;13.08.2019;10,00;18122,00;zu bearbeiten;Buchung;Ja;1079,00;1079,00;13.00%;950,00;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;14.07.2019;13.08.2019;21.08.2019;8,00;33788,00;zu bearbeiten;Buchung;Ja;894,00;894,00;13.00%;760,00;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;17.08.2019;25.08.2019;01.09.2019;7,00;34182,00;zu bearbeiten;Buchung;Ja;699,25;699,25;13.00%;565,25;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;06.08.2019;08.09.2019;11.09.2019;3,00;34000,00;zu bearbeiten;Buchung;Ja;225,00;225,00;13.00%;225,00;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;09.08.2019;15.09.2019;03.10.2019;18,00;34075,00;zu bearbeiten;Buchung;Ja;1484,00;1484,00;13.00%;1350,00;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;29.10.2019;15.11.2019;17.11.2019;2,00;35305,00;zu bearbeiten;Buchung;Ja;252,40;252,40;13.00%;110,00;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;01.12.2019;26.12.2019;01.01.2020;6,00;35659,00;zu bearbeiten;Buchung;Ja;951,15;951,15;13.00%;675,00;0,00;0,00
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;08.01.2020;25.05.2020;01.06.2020;7,00;36128,00;zu bearbeiten;Buchung;Ja;696,00;696,00;13.00%;560,00;86,63;473,37
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;23.05.2020;02.06.2020;07.06.2020;5,00;38323,00;zu bearbeiten;Buchung;Ja;593,06;593,06;13.00%;360,00;55,69;304,31
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;07.05.2020;10.06.2020;19.06.2020;9,00;37773,00;zu bearbeiten;Buchung;Ja;764,00;764,00;13.00%;630,00;97,46;532,54
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;22.02.2020;19.06.2020;30.06.2020;11,00;36733,00;zu bearbeiten;Buchung;Ja;1078,09;1078,09;13.00%;981,00;151,76;829,24
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;12.10.2019;30.06.2020;07.07.2020;7,00;35139,00;zu bearbeiten;Buchung;Ja;779,05;779,05;13.00%;645,05;99,80;545,25
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;05.06.2020;09.07.2020;17.07.2020;8,00;38652,00;zu bearbeiten;Buchung;Ja;1084,00;1084,00;13.00%;930,00;140,25;789,75
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;10.07.2020;17.07.2020;19.07.2020;2,00;39399,00;zu bearbeiten;Buchung;Ja;220,00;220,00;13.00%;220,00;33,18;186,82
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;21.01.2020;19.07.2020;02.08.2020;14,00;36347,00;zu bearbeiten;Buchung;Ja;1674,00;1674,00;13.00%;1540,00;232,23;1307,77
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;15.05.2020;02.08.2020;16.08.2020;14,00;38120,00;zu bearbeiten;Buchung;Ja;1579,52;1579,52;13.00%;1479,52;223,11;1256,41
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;24.02.2020;17.08.2020;27.08.2020;10,00;36760,00;Booking.com BV;Buchung;Ja;1286,10;1345,10;13.00%;950,00;143,26;806,74
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;16.02.2020;30.08.2020;09.09.2020;10,00;36675,00;zu bearbeiten;Buchung;Ja;924,00;924,00;13.00%;790,00;119,13;670,87
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;01.02.2020;12.09.2020;26.09.2020;14,00;36510,00;zu bearbeiten;Buchung;Ja;1184,00;1184,00;13.00%;1050,00;158,34;891,66
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;13.09.2020;30.09.2020;06.10.2020;6,00;40619,00;zu bearbeiten;Buchung;Ja;607,40;607,40;13.00%;450,00;67,86;382,14
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;18.09.2020;09.10.2020;23.10.2020;14,00;40720,00;zu bearbeiten;Buchung;Ja;1553,43;1553,43;13.00%;1050,00;158,34;891,66
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;14.05.2021;14.06.2021;23.06.2021;9,00;43244,00;zu bearbeiten;Buchung;Ja;1066,40;1066,40;13.00%;865,00;133,82;731,18
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;06.06.2021;26.06.2021;03.07.2021;7,00;43725,00;zu bearbeiten;Buchung;Ja;1218,21;1218,21;13.00%;770,00;119,12;650,88
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;04.02.2021;03.07.2021;17.07.2021;14,00;42250,00;zu bearbeiten;Buchung;Ja;1599,40;1599,40;13.00%;1540,00;238,24;1301,76
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;15.05.2021;17.07.2021;24.07.2021;7,00;43267,00;zu bearbeiten;Buchung;Ja;923,60;923,60;13.00%;770,00;119,12;650,88
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;04.02.2021;24.07.2021;07.08.2021;14,00;42251,00;zu bearbeiten;Buchung;Ja;2083,27;2083,27;13.00%;1540,00;238,24;1301,76
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;28.02.2021;07.08.2021;14.08.2021;7,00;42438,00;zu bearbeiten;Buchung;Ja;1125,30;1125,30;13.00%;770,00;119,12;650,88
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;19.03.2021;17.08.2021;03.09.2021;17,00;42672,00;zu bearbeiten;Buchung;Ja;1877,65;1877,65;13.00%;1820,00;281,56;1538,44
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;12.08.2021;03.09.2021;07.09.2021;4,00;44741,00;zu bearbeiten;Buchung;Ja;522,40;522,40;13.00%;340,00;52,60;287,40
7 ;ZZZ - Archiv - Kranichnest, Whg 4a;Zingst;19.07.2021;07.09.2021;16.09.2021;9,00;44457,00;zu bearbeiten;Buchung;Ja;970,40;970,40;13.00%;765,00;118,35;646,65
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;11.10.2017;11.02.2017;16.02.2017;5,00;260,00;zu bearbeiten;Buchung;Ja;80,00;0,00;0%;;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;18.02.2017;25.02.2017;7,00;164,00;zu bearbeiten;Buchung;Ja;338,40;338,40;0%;315,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;06.03.2017;24.03.2017;18,00;165,00;zu bearbeiten;Buchung;Ja;768,60;768,60;0%;810,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;13.10.2017;24.03.2017;27.03.2017;3,00;413,00;zu bearbeiten;Buchung;Ja;217,20;217,20;0%;135,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;17.04.2017;22.04.2017;5,00;167,00;zu bearbeiten;Buchung;Ja;387,00;387,00;0%;300,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;27.04.2017;06.05.2017;9,00;168,00;zu bearbeiten;Buchung;Ja;607,20;607,20;0%;495,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;07.05.2017;17.05.2017;10,00;169,00;zu bearbeiten;Buchung;Ja;741,00;741,00;0%;550,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;20.05.2017;27.05.2017;7,00;170,00;zu bearbeiten;Buchung;Ja;499,20;499,20;0%;385,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;28.05.2017;08.06.2017;11,00;171,00;zu bearbeiten;Buchung;Ja;821,60;821,60;0%;685,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;09.06.2017;18.06.2017;9,00;172,00;zu bearbeiten;Buchung;Ja;755,40;755,40;0%;630,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;18.06.2017;24.06.2017;6,00;173,00;zu bearbeiten;Buchung;Ja;530,60;530,60;0%;420,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;24.06.2017;01.07.2017;7,00;174,00;zu bearbeiten;Buchung;Ja;779,20;779,20;0%;665,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;01.07.2017;08.07.2017;7,00;175,00;zu bearbeiten;Buchung;Ja;774,20;774,20;0%;665,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;08.07.2017;15.07.2017;7,00;176,00;zu bearbeiten;Buchung;Ja;850,20;850,20;0%;665,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;15.07.2017;05.08.2017;21,00;177,00;zu bearbeiten;Buchung;Ja;2287,60;2287,60;0%;2100,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;05.08.2017;12.08.2017;7,00;178,00;zu bearbeiten;Buchung;Ja;814,20;814,20;0%;700,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;12.08.2017;19.08.2017;7,00;179,00;zu bearbeiten;Buchung;Ja;704,20;704,20;0%;665,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;19.08.2017;26.08.2017;7,00;180,00;zu bearbeiten;Buchung;Ja;774,20;774,20;0%;665,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;26.08.2017;09.09.2017;14,00;181,00;zu bearbeiten;Buchung;Ja;1441,60;1441,60;0%;1190,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;10.09.2017;20.09.2017;10,00;182,00;zu bearbeiten;Buchung;Ja;846,00;846,00;0%;650,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;21.09.2017;30.09.2017;9,00;183,00;zu bearbeiten;Buchung;Ja;712,40;712,40;0%;585,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.10.2017;30.09.2017;04.10.2017;4,00;184,00;zu bearbeiten;Buchung;Ja;369,80;369,80;0%;280,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;01.11.2017;08.10.2017;13.10.2017;5,00;596,00;zu bearbeiten;Buchung;Ja;459,00;459,00;0%;375,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;28.09.2017;19.10.2017;26.10.2017;7,00;99,00;zu bearbeiten;Buchung;Ja;555,80;654,80;0%;525,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;27.09.2017;28.10.2017;04.11.2017;7,00;26,00;zu bearbeiten;Buchung;Ja;490,80;490,80;0%;350,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;12.10.2017;07.11.2017;10.11.2017;3,00;407,00;zu bearbeiten;Buchung;Ja;215,60;215,60;0%;135,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;12.12.2017;21.12.2017;27.12.2017;6,00;727,00;zu bearbeiten;Buchung;Ja;359,00;359,00;0%;270,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;27.09.2017;28.12.2017;02.01.2018;5,00;27,00;zu bearbeiten;Buchung;Ja;587,00;587,00;0%;500,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;02.01.2018;08.01.2018;10.01.2018;2,00;818,00;zu bearbeiten;Buchung;Ja;174,00;174,00;0%;94,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;18.03.2018;24.03.2018;28.03.2018;4,00;1220,00;zu bearbeiten;Buchung;Ja;318,00;318,00;0%;228,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;17.02.2018;02.04.2018;06.04.2018;4,00;1109,00;zu bearbeiten;Buchung;Ja;318,00;318,00;0%;228,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;10.04.2018;11.04.2018;15.04.2018;4,00;1296,00;zu bearbeiten;Buchung;Ja;284,00;284,00;0%;194,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;13.01.2018;29.04.2018;05.05.2018;6,00;915,00;zu bearbeiten;Buchung;Ja;422,00;422,00;0%;342,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;30.01.2018;08.05.2018;12.05.2018;4,00;1024,00;zu bearbeiten;Buchung;Ja;348,00;348,00;0%;268,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;26.11.2017;12.05.2018;26.05.2018;14,00;669,00;zu bearbeiten;Buchung;Ja;976,00;976,00;0%;896,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;20.02.2018;27.05.2018;03.06.2018;7,00;1135,00;zu bearbeiten;Buchung;Ja;587,00;587,00;0%;497,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;10.05.2018;05.06.2018;14.06.2018;9,00;1502,00;zu bearbeiten;Buchung;Ja;679,00;679,00;0%;549,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;16.10.2017;16.06.2018;23.06.2018;7,00;529,00;zu bearbeiten;Buchung;Ja;616,20;616,20;0%;497,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;25.06.2018;26.06.2018;30.06.2018;4,00;3012,00;zu bearbeiten;Buchung;Ja;379,00;379,00;0%;388,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;19.04.2018;01.07.2018;08.07.2018;7,00;1346,00;zu bearbeiten;Buchung;Ja;769,00;769,00;0%;679,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;20.10.2017;08.07.2018;15.07.2018;7,00;574,00;zu bearbeiten;Buchung;Ja;764,25;764,25;0%;679,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;07.04.2018;15.07.2018;21.07.2018;6,00;1281,00;zu bearbeiten;Buchung;Ja;672,00;642,90;0%;582,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;13.10.2017;21.07.2018;28.07.2018;7,00;415,00;zu bearbeiten;Buchung;Ja;865,20;865,20;0%;749,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;27.09.2017;28.07.2018;04.08.2018;7,00;29,00;zu bearbeiten;Buchung;Ja;816,20;816,20;0%;700,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;21.01.2018;04.08.2018;11.08.2018;7,00;948,00;zu bearbeiten;Buchung;Ja;829,00;829,00;0%;749,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;27.12.2017;12.08.2018;25.08.2018;13,00;763,00;zu bearbeiten;Buchung;Ja;1511,00;1511,00;0%;1391,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;08.11.2017;02.09.2018;16.09.2018;14,00;607,00;zu bearbeiten;Buchung;Ja;1172,50;1172,50;0%;1150,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;08.04.2018;16.09.2018;29.09.2018;13,00;1284,00;zu bearbeiten;Buchung;Ja;985,80;985,80;0%;823,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;29.12.2017;29.09.2018;06.10.2018;7,00;781,00;zu bearbeiten;Buchung;Ja;647,00;647,00;0%;567,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;20.10.2017;07.10.2018;14.10.2018;7,00;575,00;zu bearbeiten;Buchung;Ja;568,95;554,95;0%;497,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;28.09.2018;19.10.2018;23.10.2018;4,00;7734,00;zu bearbeiten;Buchung;Ja;377,00;377,00;0%;284,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;24.09.2018;22.12.2018;30.12.2018;8,00;7659,00;zu bearbeiten;Buchung;Ja;645,00;645,00;0%;532,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;22.09.2018;30.12.2018;05.01.2019;6,00;7617,00;zu bearbeiten;Buchung;Ja;633,00;633,00;0%;540,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;01.10.2018;28.03.2019;31.03.2019;3,00;7753,00;zu bearbeiten;Buchung;Ja;273,00;273,00;0%;180,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;10.02.2019;06.04.2019;13.04.2019;7,00;21066,00;zu bearbeiten;Buchung;Ja;603,00;603,00;0%;490,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;06.01.2019;13.04.2019;20.04.2019;7,00;17065,00;zu bearbeiten;Buchung;Ja;583,00;583,00;0%;490,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;11.01.2019;20.04.2019;27.04.2019;7,00;17445,00;zu bearbeiten;Buchung;Ja;583,00;583,00;0%;490,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;14.12.2018;18.05.2019;01.06.2019;14,00;11217,00;zu bearbeiten;Buchung;Ja;1073,00;1073,00;0%;980,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;13.10.2018;08.06.2019;15.06.2019;7,00;7843,00;zu bearbeiten;Buchung;Ja;568,30;568,30;0%;475,30;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;02.01.2019;15.06.2019;22.06.2019;7,00;16701,00;zu bearbeiten;Buchung;Ja;583,00;583,00;0%;490,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;28.11.2018;23.06.2019;07.07.2019;14,00;9895,00;zu bearbeiten;Buchung;Ja;1423,00;1423,00;0%;1330,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;29.03.2019;07.07.2019;13.07.2019;6,00;27912,00;zu bearbeiten;Buchung;Ja;723,00;723,00;0%;630,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;15.05.2019;13.07.2019;20.07.2019;7,00;33304,00;zu bearbeiten;Buchung;Ja;903,00;898,00;0%;805,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;14.10.2018;20.07.2019;02.08.2019;13,00;7848,00;zu bearbeiten;Buchung;Ja;1458,00;1458,00;0%;1365,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;08.11.2018;03.08.2019;10.08.2019;7,00;8375,00;zu bearbeiten;Buchung;Ja;828,00;828,00;0%;735,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;06.08.2019;10.08.2019;13.08.2019;3,00;33995,00;zu bearbeiten;Buchung;Ja;300,00;300,00;0%;300,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;14.08.2019;18.08.2019;25.08.2019;7,00;34154,00;zu bearbeiten;Buchung;Ja;722,75;722,75;0%;624,75;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;27.01.2019;08.09.2019;22.09.2019;14,00;19300,00;zu bearbeiten;Buchung;Ja;1183,00;1183,00;0%;1050,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;15.02.2019;30.09.2019;07.10.2019;7,00;21773,00;zu bearbeiten;Buchung;Ja;658,00;658,00;0%;525,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;23.04.2019;13.10.2019;20.10.2019;7,00;31094,00;zu bearbeiten;Buchung;Ja;573,00;573,00;0%;480,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;05.01.2019;29.12.2019;05.01.2020;7,00;16940,00;zu bearbeiten;Buchung;Ja;718,65;718,65;0%;625,65;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;20.01.2020;16.02.2020;22.02.2020;6,00;36330,00;zu bearbeiten;Buchung;Ja;428,00;357,80;0%;330,00;0,00;0,00
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;28.11.2019;22.02.2020;29.02.2020;7,00;35636,00;zu bearbeiten;Buchung;Ja;523,00;523,00;0%;385,00;45,82;339,18
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;08.02.2020;07.03.2020;10.03.2020;3,00;36604,00;zu bearbeiten;Buchung;Ja;314,78;314,78;0%;165,00;19,64;145,36
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;06.04.2020;25.03.2020;02.04.2020;8,00;37356,00;zu bearbeiten;Buchung;Ja;680,00;680,00;0%;680,00;80,93;599,07
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;17.02.2020;16.05.2020;23.05.2020;7,00;36694,00;zu bearbeiten;Buchung;Ja;700,86;700,86;0%;585,00;69,62;515,38
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;17.05.2020;24.05.2020;29.05.2020;5,00;38183,00;zu bearbeiten;Buchung;Ja;555,35;555,35;0%;425,00;50,58;374,42
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;07.10.2019;06.06.2020;13.06.2020;7,00;35066,00;zu bearbeiten;Buchung;Ja;623,00;623,00;0%;525,00;62,48;462,52
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;23.05.2020;13.06.2020;18.06.2020;5,00;38343,00;zu bearbeiten;Buchung;Ja;475,00;475,00;0%;375,00;44,63;330,37
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;15.04.2020;19.06.2020;26.06.2020;7,00;37384,00;zu bearbeiten;Buchung;Ja;821,85;821,85;0%;683,85;81,38;602,47
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;09.08.2019;27.06.2020;04.07.2020;7,00;34097,00;zu bearbeiten;Buchung;Ja;918,85;918,85;0%;780,85;92,92;687,93
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;23.05.2020;04.07.2020;11.07.2020;7,00;38355,00;zu bearbeiten;Buchung;Ja;905,00;905,00;0%;805,00;93,38;711,62
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;10.11.2019;12.07.2020;26.07.2020;14,00;35471,00;zu bearbeiten;Buchung;Ja;1708,00;1708,00;0%;1610,00;191,59;1418,41
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;24.07.2020;26.07.2020;28.07.2020;2,00;39612,00;zu bearbeiten;Buchung;Ja;350,00;350,00;0%;280,00;33,32;246,68
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;12.11.2019;01.08.2020;12.08.2020;11,00;35485,00;zu bearbeiten;Buchung;Ja;1473,00;1473,00;0%;1375,00;159,50;1215,50
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;23.07.2020;12.08.2020;14.08.2020;2,00;39597,00;zu bearbeiten;Buchung;Ja;280,00;280,00;0%;280,00;32,48;247,52
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;02.12.2019;15.08.2020;22.08.2020;7,00;35663,00;zu bearbeiten;Buchung;Ja;862,75;862,75;0%;764,75;88,71;676,04
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;04.08.2020;22.08.2020;29.08.2020;7,00;39793,00;zu bearbeiten;Buchung;Ja;1241,34;1241,34;0%;875,00;101,50;773,50
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;03.11.2019;05.09.2020;19.09.2020;14,00;35384,00;zu bearbeiten;Buchung;Ja;1196,50;1196,50;0%;1018,50;118,15;900,35
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;07.09.2020;19.09.2020;23.09.2020;4,00;40457,00;zu bearbeiten;Buchung;Ja;507,40;507,40;0%;380,00;44,08;335,92
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;22.08.2020;23.09.2020;05.10.2020;12,00;40143,00;zu bearbeiten;Buchung;Ja;1546,25;1559,05;0%;1140,00;132,24;1007,76
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;28.08.2020;07.10.2020;11.10.2020;4,00;40248,00;zu bearbeiten;Buchung;Ja;489,80;489,80;0%;380,00;44,08;335,92
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;18.03.2020;18.10.2020;01.11.2020;14,00;37305,00;zu bearbeiten;Buchung;Ja;1112,30;1112,30;0%;997,50;115,71;881,79
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;12.05.2021;14.06.2021;23.06.2021;9,00;43155,00;zu bearbeiten;Buchung;Ja;1256,40;1256,40;0%;1110,00;132,09;977,91
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;11.06.2021;23.06.2021;03.07.2021;10,00;43860,00;zu bearbeiten;Buchung;Ja;2074,90;2074,90;0%;1550,00;184,45;1365,55
100 - Seeluft 3/P 3/Büro ;Villa Seeluft 3;Zingst;31.05.2021;04.07.2021;11.07.2021;7,00;43591,00;zu bearbeiten;Buchung;Ja;1243,30;1243,30;0%;1085,00;129,12;955,88
